113,83,81,51,97,80,34,17
115,86,41
115,86,83,41
22,77,64,16
123,43,39
20,80,100
55,27,84
99,118,128
124,86
42,17,20
81,79,100
74,25,73
84,104
73,104
16,86,42
32,123,43
100,119,20
92,15,71,2
115,16
17,97,5,99,6
91,125
7,21,45,55,72
126,127
62,94,81,15
115,41,105
114,15,81
120,112
96,65,92,16
115,16
118,65,103
20,119,100
27,55
74,73,52
60,25,19
108,128,129
65,118,99,74,97,26
16,124,42,86
43,73
73,25
130,131,78,132
47,115,30,12
42,65,96
65,42,96
1,98,7
39,32,123
107,59,67
128,99,118
81,114,3,54
15,107
86,124,41,115,42,65
45,3,20,133,80,98
44,73,132,7,3
1,4
71,6,20,65,80,81
118,65,103,128,99,129
73,25,74
84,104,73
108,97
76,16,80,115
108,127,126,56
121,56,42
12,84,104,78
15,118,99,81,79
30,12
115,42,86
20,3,7
67,15,121
119,71,100
21,54,45
114,121
39,32,123
81,107,129
100,2
62,80,72
20,109
127,126
113,125,115
98,80,133
79,45
2,121,21
79,56,103
86,42,100
5,34,17,6
2,3,7,21
16,65
65,16,118
2,98,58
74,97
73,25,74
5,6,17
127,126
71,20,80,81,99
85,76,95,98
65,56
123,43,51
6,20,65,80
2,118,107
25,43,73,74
81,107
79,103,65
2,15,118
2,8
16,121,114
38,58,108,126
55,1,27
55,1,27
55,1,27
124,29
59,67,15
67,81,107
118,105,56
127,32
127,38,126
76,85
76,85,98,95
76,85,98,95
76,85,98,95
76,98
80,7,45,98
121,114,16
91,43,130
95,98
107,69
107,118
114,16,65
